TABELA CEST 2018;;;;;;;;;;;;;
BUSCA AUTOMÁTICA:;;;;;;;;;;;;;
NCM;DESCRIÇÃO;Início de vigência;CEST;SEGMENTO;;;;;;;;;
76071190;76071190 - Papel laminado e papel espelho;01/07/2017;1903300;Produtos de papelaria;;;;;;;;;
12119090;12119090 - Henna (embalagens de conteúdo inferior ou igual a 200 g);01/07/2017;2000100;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
12119090;12119090 - Henna (embalagens de conteúdo superior a 200 g);01/07/2017;2000101;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
27121000;27121000 - Vaselina;01/07/2017;2000200;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
28142000;28142000 - Amoníaco em solução aquosa (amônia);01/07/2017;2000300;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
28470000;28470000 - Peróxido de hidrogênio, em embalagens de conteúdo inferior ou igual a 500 ml;01/07/2017;2000400;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
30067000;30067000 - Lubrificação íntima;01/07/2017;2000500;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
3301;"3301 - Óleos essenciais (desterpenados ou não), incluídos os chamados ìconcretosî ou ìabsolutosî; resinoides; oleorresinas de extração; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas por tratamento de flores através de substâncias gordas ou por maceração; subprodutos terpênicos residuais da desterpenação dos óleos essenciais; águas destiladas aromáticas e soluções aquosas de óleos essenciais, em embalagens de conteúdo inferior ou igual a 500 ml";01/07/2017;2000600;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33030010;33030010 - Perfumes (extratos);01/07/2017;2000700;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33030020;33030020 - Águas-de-colônia;01/07/2017;2000800;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33041000;33041000 - Produtos de maquilagem para os lábios;01/07/2017;2000900;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33042010;33042010 - Sombra, delineador, lápis para sobrancelhas e rímel;01/07/2017;2001000;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33042090;33042090 - Outros produtos de maquilagem para os olhos;01/07/2017;2001100;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33043000;33043000 - Preparações para manicuros e pedicuros, incluindo removedores de esmalte à base de acetona;01/07/2017;2001200;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33049100;33049100 - Pós, incluídos os compactos;01/07/2017;2001300;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33049910;33049910 - Cremes de beleza, cremes nutritivos e loções tônicas;01/07/2017;2001400;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33049990;33049990 - Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações solares e antissolares;01/07/2017;2001500;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33049990;33049990 - Preparações solares e antissolares;01/07/2017;2001600;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33051000;33051000 - Xampus para o cabelo;01/07/2017;2001700;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33052000;33052000 - Preparações para ondulação ou alisamento, permanentes, dos cabelos;01/07/2017;2001800;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33053000;33053000 - Laquês para o cabelo;01/07/2017;2001900;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33059000;33059000 - Outras preparações capilares, incluindo máscaras e finalizadores;01/07/2017;2002000;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33059000;33059000 - Condicionadores;01/07/2017;2002100;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33059000;33059000 - Tintura para o cabelo;01/07/2017;2002200;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33061000;33061000 - Dentifrícios;01/07/2017;2002300;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33062000;33062000 - Fios utilizados para limpar os espaços interdentais (fios dentais);01/07/2017;2002400;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33069000;33069000 - Outras preparações para higiene bucal ou dentária;01/07/2017;2002500;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33071000;33071000 - Preparações para barbear (antes, durante ou após);01/07/2017;2002600;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33072010;33072010 - Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01;01/07/2017;2002700;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33072010;33072010 - Loções e óleos desodorantes hidratantes líquidos;01/07/2017;2002701;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33072010;33072010 - Antiperspirantes líquidos;01/07/2017;2002800;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33072090;33072090 - Outros desodorantes (desodorizantes) corporais, exceto os classificados no CEST 20.029.01;01/07/2017;2002900;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33072090;33072090 - Outras loções e óleos desodorantes hidratantes;01/07/2017;2002901;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33072090;33072090 - Outros antiperspirantes;01/07/2017;2003000;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33073000;33073000 - Sais perfumados e outras preparações para banhos;01/07/2017;2003100;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33079000;33079000 - Outros produtos de perfumaria preparados;01/07/2017;2003200;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33079000;33079000 - Outros produtos de toucador preparados;01/07/2017;2003201;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
33079000;33079000 - Soluções para lentes de contato ou para olhos artificiais;01/07/2017;2003300;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
34011190;34011190 - Sabões de toucador em barras, pedaços ou figuras moldados;01/07/2017;2003400;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
34011900;34011900 - Outros sabões, produtos e preparações, em barras, pedaços ou figuras moldados;01/07/2017;2003500;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
34011900;34011900 - Lenços umedecidos;01/07/2017;2003501;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
34012010;34012010 - Sabões de toucador sob outras formas;01/07/2017;2003600;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
34013000;34013000 - Produtos e preparações orgânicos tensoativos para lavagem da pele, na forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão;01/07/2017;2003700;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
40149010;40149010 - Bolsa para gelo ou para água quente;01/07/2017;2003800;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
40149090;40149090 - Chupetas e bicos para mamadeiras e para chupetas, de borracha;01/07/2017;2003900;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
39269090;39269090 - Chupetas e bicos para mamadeiras e para chupetas, de silicone;01/07/2017;2004000;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
39269040;39269040 - Chupetas e bicos para mamadeiras e para chupetas, de silicone;01/07/2017;2004000;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
39249000;39249000 - Chupetas e bicos para mamadeiras e para chupetas, de silicone;01/07/2017;2004000;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
42021;42021 - Malas e maletas de toucador;01/07/2017;2004100;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
48181000;48181000 - Papel higiênico - folha simples;01/07/2017;2004200;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
48181000;48181000 - Papel higiênico - folha dupla e tripla;01/07/2017;2004300;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
48182000;48182000 - Lenços (incluídos os de maquilagem) e toalhas de mão;01/07/2017;2004400;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
48182000;48182000 - Papel toalha de uso institucional do tipo comercializado em rolos igual ou superior a 80 metros e do tipo comercializado em folhas intercaladas;01/07/2017;2004500;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
48183000;48183000 - Toalhas e guardanapos de mesa;01/07/2017;2004600;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
48189090;48189090 - Toalhas de cozinha (papel toalha de uso doméstico);01/07/2017;2004700;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
96190000;96190000 - Fraldas, exceto os descritos no CEST 20.048.01;01/07/2017;2004800;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
96190000;96190000 - Fraldas de fibras têxteis;01/07/2017;2004801;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
96190000;96190000 - Tampões higiênicos;01/07/2017;2004900;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
96190000;96190000 - Absorventes higiênicos externos;01/07/2017;2005000;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
56012190;56012190 - Hastes flexíveis (uso não medicinal);01/07/2017;2005100;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
56039290;56039290 - Sutiã descartável, assemelhados e papel para depilação;01/07/2017;2005200;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
82032090;82032090 - Pinças para sobrancelhas;01/07/2017;2005300;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
82141000;82141000 - Espátulas (artigos de cutelaria);01/07/2017;2005400;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
82142000;82142000 - Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluídas as limas para unhas);01/07/2017;2005500;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
90251110;90251110 - Termômetros, inclusive o digital;01/07/2017;2005600;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
90251990;90251990 - Termômetros, inclusive o digital;01/07/2017;2005600;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
96032;96032 - Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas, incluídas as que sejam partes de aparelhos, exceto escovas de dentes;01/07/2017;2005700;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
96032100;96032100 - Escovas de dentes, incluídas as escovas para dentaduras;01/07/2017;2005800;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
96033000;96033000 - Pincéis para aplicação de produtos cosméticos;01/07/2017;2005900;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
96050000;96050000 - Sortidos de viagem, para toucador de pessoas para costura ou para limpeza de calçado ou de roupas;01/07/2017;2006000;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
9615;"9615 - Pentes, travessas para cabelo e artigos semelhantes; grampos (alfinetes) para cabelo; pinças (pinceguiches), onduladores, bobes (rolos) e artefatos semelhantes para penteados, e suas partes, exceto os classificados na posição 8516 e suas partes";01/07/2017;2006100;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
96162000;96162000 - Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador;01/07/2017;2006200;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
40149090;40149090 - Mamadeiras;01/07/2017;2006300;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
70102000;70102000 - Mamadeiras;01/07/2017;2006300;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
39249000;39249000 - Mamadeiras;01/07/2017;2006300;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
39233000;39233000 - Mamadeiras;01/07/2017;2006300;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
39241000;39241000 - Mamadeiras;01/07/2017;2006300;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
82122010;82122010 - Aparelhos e lâminas de barbear;01/07/2017;2006400;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
82121020;82121020 - Aparelhos e lâminas de barbear;01/07/2017;2006400;Produtos de perfumaria e de higiene pessoal e cosméticos;;;;;;;;;
73218100;73218100 - Fogões de cozinha de uso doméstico e suas partes;01/07/2017;2100100;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
73219000;73219000 - Fogões de cozinha de uso doméstico e suas partes;01/07/2017;2100100;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
73211100;73211100 - Fogões de cozinha de uso doméstico e suas partes;01/07/2017;2100100;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
84181000;84181000 - Combinações de refrigeradores e congeladores (ìfreezersî), munidos de portas exteriores separadas;01/07/2017;2100200;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
84182100;84182100 - Refrigeradores do tipo doméstico, de compressão;01/07/2017;2100300;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
84182900;84182900 - Outros refrigeradores do tipo doméstico;01/07/2017;2100400;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
84183000;84183000 - Congeladores (ìfreezersî) horizontais tipo arca, de capacidade não superior a 800 litros;01/07/2017;2100500;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
84184000;84184000 - Congeladores (ìfreezersî) verticais tipo armário, de capacidade não superior a 900 litros;01/07/2017;2100600;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
841850;841850 - Outros móveis (arcas, armários, vitrines, balcões e móveis semelhantes) para a conservação e exposição de produtos, que incorporem um equipamento para a produção de frio;01/07/2017;2100700;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
8418699;8418699 - Mini adega e similares;01/07/2017;2100800;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
84186999;84186999 - Máquinas para produção de gelo;01/07/2017;2100900;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
84189900;84189900 - Partes dos refrigeradores, congeladores, mini adegas e similares, máquinas para produção de gelo e bebedouros descritos nos CEST 21.002.00, 21.003.00, 21.004.00, 21.005.00, 21.006.00, 21.007.00, 21.008.00, 21.009.00 e 21.013.00;01/07/2017;2101000;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;;;;;;;;;
