TABELA CEST 2018;;;;
BUSCA AUTOMµTICA:;;;;
NCM;DESCRI€ÇO;In¡cio de vigˆncia;CEST;SEGMENTO
48022090;48022090 - Papel fotogr fico, exceto: (i) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotogr fica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por rea‡Æo qu¡mica e combina‡Æo das camadas cyan, magenta e amarela;01/07/2017;1901100;Produtos de papelaria
37031010;37031010 - Papel fotogr fico, exceto: (i) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotogr fica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por rea‡Æo qu¡mica e combina‡Æo das camadas cyan, magenta e amarela;01/07/2017;1901100;Produtos de papelaria
37031029;37031029 - Papel fotogr fico, exceto: (i) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotogr fica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por rea‡Æo qu¡mica e combina‡Æo das camadas cyan, magenta e amarela;01/07/2017;1901100;Produtos de papelaria
37032000;37032000 - Papel fotogr fico, exceto: (i) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotogr fica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por rea‡Æo qu¡mica e combina‡Æo das camadas cyan, magenta e amarela;01/07/2017;1901100;Produtos de papelaria
37039010;37039010 - Papel fotogr fico, exceto: (i) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotogr fica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por rea‡Æo qu¡mica e combina‡Æo das camadas cyan, magenta e amarela;01/07/2017;1901100;Produtos de papelaria
37040000;37040000 - Papel fotogr fico, exceto: (i) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotogr fica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por rea‡Æo qu¡mica e combina‡Æo das camadas cyan, magenta e amarela;01/07/2017;1901100;Produtos de papelaria
48022010;48022010 - Papel fotogr fico, exceto: (i) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os pap‚is fotogr ficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotogr fica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por rea‡Æo qu¡mica e combina‡Æo das camadas cyan, magenta e amarela;01/07/2017;1901100;Produtos de papelaria
48101390;48101390 - Papel alma‡o;01/07/2017;1901200;Produtos de papelaria
48169010;48169010 - Papel hectogr fico;01/07/2017;1901300;Produtos de papelaria
39202019;39202019 - Papel celofane e tipo celofane;01/07/2017;1901400;Produtos de papelaria
48062000;48062000 - Papel imperme vel;01/07/2017;1901500;Produtos de papelaria
48081000;48081000 - Papel crepon;01/07/2017;1901600;Produtos de papelaria
48102290;48102290 - Papel fantasia;01/07/2017;1901700;Produtos de papelaria
4809;4809 - Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diƒmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros pap‚is para c¢pia ou duplica‡Æo (inclu¡dos os pap‚is para estˆnceis ou para chapas ofsete), estˆnceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas;01/07/2017;1901800;Produtos de papelaria
4816;4816 - Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diƒmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros pap‚is para c¢pia ou duplica‡Æo (inclu¡dos os pap‚is para estˆnceis ou para chapas ofsete), estˆnceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas;01/07/2017;1901800;Produtos de papelaria
4817;4817 - Envelopes, aerogramas, bilhetes-postais nÆo ilustrados e cartäes para correspondˆncia, de papel ou cartÆo, caixas, sacos e semelhantes, de papel ou cartÆo, contendo um sortido de artigos para correspondˆncia;01/07/2017;1901900;Produtos de papelaria
48201000;48201000 - Livros de registro e de contabilidade, blocos de notas, de encomendas, de recibos, de apontamentos, de papel para cartas, agendas e artigos semelhantes;01/07/2017;1902000;Produtos de papelaria
48202000;48202000 - Cadernos;01/07/2017;1902100;Produtos de papelaria
48203000;48203000 - Classificadores, capas para encaderna‡Æo (exceto as capas para livros) e capas de processos;01/07/2017;1902200;Produtos de papelaria
48204000;48204000 - Formul rios em blocos tipo “manifold”, mesmo com folhas intercaladas de papel-carbono;01/07/2017;1902300;Produtos de papelaria
48205000;48205000 - µlbuns para amostras ou para cole‡äes;01/07/2017;1902400;Produtos de papelaria
48209000;48209000 - Pastas para documentos, outros artigos escolares, de escrit¢rio ou de papelaria, de papel ou cartÆo e capas para livros, de papel ou cartÆo;01/07/2017;1902500;Produtos de papelaria
49090000;49090000 - Cartäes postais impressos ou ilustrados, cartäes impressos com votos ou mensagens pessoais, mesmo ilustrados, com ou sem envelopes, guarni‡äes ou aplica‡äes (conhecidos como cartäes de expressÆo social - de ‚poca/sentimento);01/07/2017;1902600;Produtos de papelaria
96081000;96081000 - Canetas esferogr ficas;01/07/2017;1902700;Produtos de papelaria
96082000;96082000 - Canetas e marcadores, com ponta de feltro ou com outras pontas porosas;01/07/2017;1902800;Produtos de papelaria
96083000;96083000 - Canetas tinteiro;01/07/2017;1902900;Produtos de papelaria
9608;"9608 - Outras canetas; sortidos de canetas";01/07/2017;1903000;Produtos de papelaria
480256;480256 - Papel cortado “cutsize” (tipo A3, A4, of¡cio I e II, carta e outros);01/07/2017;1903100;Produtos de papelaria
52105990;52105990 - Papel camur‡a;01/07/2017;1903200;Produtos de papelaria
76071190;76071190 - Papel laminado e papel espelho;01/07/2017;1903300;Produtos de papelaria
12119090;12119090 - Henna (embalagens de conte£do inferior ou igual a 200 g);01/07/2017;2000100;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
12119090;12119090 - Henna (embalagens de conte£do superior a 200 g);01/07/2017;2000101;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
27121000;27121000 - Vaselina;01/07/2017;2000200;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
28142000;28142000 - Amon¡aco em solu‡Æo aquosa (am“nia);01/07/2017;2000300;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
28470000;28470000 - Per¢xido de hidrogˆnio, em embalagens de conte£do inferior ou igual a 500 ml;01/07/2017;2000400;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
30067000;30067000 - Lubrifica‡Æo ¡ntima;01/07/2017;2000500;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
3301;"3301 - àleos essenciais (desterpenados ou nÆo), inclu¡dos os chamados “concretos” ou “absolutos”; resinoides; oleorresinas de extra‡Æo; solu‡äes concentradas de ¢leos essenciais em gorduras, em ¢leos fixos, em ceras ou em mat‚rias an logas, obtidas por tratamento de flores atrav‚s de substƒncias gordas ou por macera‡Æo; subprodutos terpˆnicos residuais da desterpena‡Æo dos ¢leos essenciais;  guas destiladas arom ticas e solu‡äes aquosas de ¢leos essenciais, em embalagens de conte£do inferior ou igual a 500 ml";01/07/2017;2000600;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33030010;33030010 - Perfumes (extratos);01/07/2017;2000700;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33030020;33030020 - µguas-de-col“nia;01/07/2017;2000800;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33041000;33041000 - Produtos de maquilagem para os l bios;01/07/2017;2000900;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33042010;33042010 - Sombra, delineador, l pis para sobrancelhas e r¡mel;01/07/2017;2001000;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33042090;33042090 - Outros produtos de maquilagem para os olhos;01/07/2017;2001100;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33043000;33043000 - Prepara‡äes para manicuros e pedicuros, incluindo removedores de esmalte … base de acetona;01/07/2017;2001200;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33049100;33049100 - P¢s, inclu¡dos os compactos;01/07/2017;2001300;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33049910;33049910 - Cremes de beleza, cremes nutritivos e lo‡äes t“nicas;01/07/2017;2001400;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33049990;33049990 - Outros produtos de beleza ou de maquilagem preparados e prepara‡äes para conserva‡Æo ou cuidados da pele, exceto as prepara‡äes solares e antissolares;01/07/2017;2001500;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33049990;33049990 - Prepara‡äes solares e antissolares;01/07/2017;2001600;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33051000;33051000 - Xampus para o cabelo;01/07/2017;2001700;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33052000;33052000 - Prepara‡äes para ondula‡Æo ou alisamento, permanentes, dos cabelos;01/07/2017;2001800;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33053000;33053000 - Laquˆs para o cabelo;01/07/2017;2001900;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33059000;33059000 - Outras prepara‡äes capilares, incluindo m scaras e finalizadores;01/07/2017;2002000;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33059000;33059000 - Condicionadores;01/07/2017;2002100;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33059000;33059000 - Tintura para o cabelo;01/07/2017;2002200;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33061000;33061000 - Dentifr¡cios;01/07/2017;2002300;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33062000;33062000 - Fios utilizados para limpar os espa‡os interdentais (fios dentais);01/07/2017;2002400;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33069000;33069000 - Outras prepara‡äes para higiene bucal ou dent ria;01/07/2017;2002500;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33071000;33071000 - Prepara‡äes para barbear (antes, durante ou ap¢s);01/07/2017;2002600;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33072010;33072010 - Desodorantes (desodorizantes) corporais l¡quidos, exceto os classificados no CEST 20.027.01;01/07/2017;2002700;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33072010;33072010 - Lo‡äes e ¢leos desodorantes hidratantes l¡quidos;01/07/2017;2002701;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33072010;33072010 - Antiperspirantes l¡quidos;01/07/2017;2002800;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33072090;33072090 - Outros desodorantes (desodorizantes) corporais, exceto os classificados no CEST 20.029.01;01/07/2017;2002900;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33072090;33072090 - Outras lo‡äes e ¢leos desodorantes hidratantes;01/07/2017;2002901;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33072090;33072090 - Outros antiperspirantes;01/07/2017;2003000;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33073000;33073000 - Sais perfumados e outras prepara‡äes para banhos;01/07/2017;2003100;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33079000;33079000 - Outros produtos de perfumaria preparados;01/07/2017;2003200;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33079000;33079000 - Outros produtos de toucador preparados;01/07/2017;2003201;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
33079000;33079000 - Solu‡äes para lentes de contato ou para olhos artificiais;01/07/2017;2003300;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
34011190;34011190 - Sabäes de toucador em barras, peda‡os ou figuras moldados;01/07/2017;2003400;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
34011900;34011900 - Outros sabäes, produtos e prepara‡äes, em barras, peda‡os ou figuras moldados;01/07/2017;2003500;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
34011900;34011900 - Len‡os umedecidos;01/07/2017;2003501;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
34012010;34012010 - Sabäes de toucador sob outras formas;01/07/2017;2003600;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
34013000;34013000 - Produtos e prepara‡äes orgƒnicos tensoativos para lavagem da pele, na forma de l¡quido ou de creme, acondicionados para venda a retalho, mesmo contendo sabÆo;01/07/2017;2003700;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
40149010;40149010 - Bolsa para gelo ou para  gua quente;01/07/2017;2003800;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
40149090;40149090 - Chupetas e bicos para mamadeiras e para chupetas, de borracha;01/07/2017;2003900;Produtos de perfumaria e de higiene pessoal e cosm‚ticos
